rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
165,"spotify:track:1ovpVYLiuIQpLB8F0PrJ4N","Simone Mendes","Meu Pra Sempre Não Era Meu - Ao Vivo","Universal Music Ltda.",124,169,10,"1341911"
166,"spotify:track:7BRD7x5pt8Lqa1eGYC4dzj","Billie Eilish","CHIHIRO","Darkroom/Interscope Records",17,142,16,"1334100"
167,"spotify:track:7AHYfzA93EfzrIjMKEjdDS","Natanzinho Lima","Mentira Estampada na Cara","Sua Música Digital",167,-1,1,"1331283"
168,"spotify:track:39O9PGzlZnVTOhAYQjyBRG","Natanzinho Lima","Uma e Quinze da Manhã","Sua Música Digital",168,185,2,"1328353"
169,"spotify:track:3BBh5EWaOi8L6qqXJu9Gdf","É o Grelo, Grelo da Seresta","Dias de Luta","Oxente Digital",54,121,4,"1319534"
170,"spotify:track:0ykxvtsLEbkY1Y81Teextc","Lu & Rayane, Solange Almeida","Nada Colabora (Tu Tu Tu)","Lu & Rayane",127,-1,5,"1317934"
171,"spotify:track:4LaAAmNZwTD7q3m8kDakL4","MC Hariel, Mc IG, MC Marks, MC GP, Mc Kanhoto, Mc Luki","Vida Louca, Bela e Curta - Ao Vivo","WM Brazil",171,195,4,"1309990"
172,"spotify:track:3QaPy1KgI7nu9FJEQUgn6h","Billie Eilish","WILDFLOWER","Darkroom/Interscope Records",66,158,10,"1308379"
173,"spotify:track:2sYFUcurlISdHlAsnYCEgD","Lauana Prado","Me Leva Pra Casa / Escrito Nas Estrelas / Saudade - Ao Vivo","Universal Music Ltda.",1,-1,39,"1291522"
174,"spotify:track:6GmyQws2xpUFIN5dXBNTrl","AgroPlay, Ana Castela, LUDMILLA","Dia de Fluxo","AgroPlay",4,171,37,"1289918"
175,"spotify:track:2VUUzKS50OxWyTRu1J0YKH","Matheus & Kauan","Não Recomendo - Ao Vivo","Universal Music Ltda (S&D)",11,128,40,"1284528"
176,"spotify:track:3tGiBHrLSYXuUtaDZ4jmXt","MC PH, Teto, Pedro Lotto, WEY","Dentro Da Mala","GR6 Music",126,186,11,"1281856"
177,"spotify:track:5LCegtYPODbcqbTE5CZVv8","Manu, Simone Mendes","Daqui pra Sempre","manuoficial",3,175,49,"1279532"
178,"spotify:track:4jbTB2Kj4CrZCjngkQUQS2","Murilo Huff","A Cerveja Abre Sozinha - Ao Vivo","M Show",16,183,34,"1275959"
179,"spotify:track:1pjpPXl66t4FeQaFscpG73","Henrique & Juliano","Cidade Vizinha (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",6,-1,76,"1274348"
180,"spotify:track:0cvVetonbe66pOOPMtuSOC","L7NNON, MC Cabelinho, Palma, HHR","Vamo Marolar","HHR Records",12,180,21,"1268158"
181,"spotify:track:0EMf4CzvPd1z50iqRbmLfl","Maria Marçal","Deixa","MK Music",136,182,45,"1268071"
182,"spotify:track:1kWcd9h9HoeXsKaDVhSOtj","Sorriso Maroto, Ferrugem","Ela - Ao Vivo","Sony Music Entertainment",44,196,51,"1267570"
183,"spotify:track:5mmxylfcIlTaTftZwIIj3W","Henrique & Juliano","Você Vai Ser Fiel (Ao Vivo Em Nova Iorque) (2022)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",84,165,40,"1266331"
184,"spotify:track:2o4hr5HCAKShrbFtmxm7Dg","Manu, Guilherme & Benuto","Torre Eiffel - Ao Vivo","manuoficial",3,116,27,"1264908"
185,"spotify:track:2BfDOZLtOL79e6L6QphWlS","MC LUUKY, Felipe Amorim, DG e Batidão Stronda","Vou Passar Gelinho","EDITORA E GRAVADORA A BASE RECORDS",185,-1,1,"1262780"
186,"spotify:track:4hKLzFvNwHF6dPosGT30ed","Veigh, Bvga Beatz, Prod Malax, Supernova Ent","Novo Balanço","Supernova Entertainment Under Exclusive License to UnitedMasters",2,167,68,"1260951"
187,"spotify:track:2O7BzbGmrRA1WwxVo4lkN5","Rafa & Lorenzo","Primeiro de Abril - Ao Vivo","R&L Music",119,119,2,"1259881"
188,"spotify:track:448158cOtdLyR59DJnzpON","DJ Zigão, DJ Lafon Do Md, Mc Rodrigo do CN, Mc Rf","Te Maceto Depois Do Baile","Dj Zigão",20,174,13,"1255056"
189,"spotify:track:4YKujFSyakVjLdH1sDllVc","Simone Mendes","Dois Fugitivos - Ao Vivo","Universal Music Ltda.",5,-1,50,"1253484"
190,"spotify:track:28atBekPVlTdnU4M9Z7udd","Dilsinho, Luísa Sonza, Malibu","Não Vai Embora","Malibu Studios",27,-1,59,"1251374"
191,"spotify:track:0mVTQi9I4ehzSi9u9hLca5","João Neto & Frederico, Hugo & Guilherme","Saudade Sem Educação - Ao Vivo","Virgin Music Label And Artist Services (S&D)",107,111,4,"1248442"
192,"spotify:track:0B7wvvmu9EISAwZnOpjhNI","Bruno Mars","When I Was Your Man","Atlantic Records",125,163,15,"1247633"
193,"spotify:track:5IlLyIihc1Phj9fbuZxW8v","Fred & Fabrício, Traia Véia","Poder de Mentir - Ao Vivo","Som Livre",31,151,9,"1246508"
194,"spotify:track:697gwO5YoSGVAnlfREIZll","MC PH, Borges, WIU, Pedro Lotto, WEY","Tenho Que Me Decidir","GR6 Music",4,172,40,"1241918"
195,"spotify:track:2BlFIe0712LBUtTHxbqjme","NATTAN, Felipe Amorim","Love Gostosinho - Ao Vivo","Vybbe",12,187,70,"1239100"
196,"spotify:track:6m8AgjfI28ER6odzMxmHtR","Racionais MC's","Vida Loka, Pt. 1","Boogie Naipe",176,-1,10,"1237511"
197,"spotify:track:2igTgpY9jlGDpcErqxdWLA","Natanzinho Lima","5 Da Manhã","Sua Música Digital",197,-1,1,"1235584"
198,"spotify:track:17tg01y3RhlfRKMnd333yL","Danilo e Davi","Apaga Apaga Apaga - Ao Vivo","Som Livre",198,-1,1,"1234726"
199,"spotify:track:0m0SnvnhsVJs580ZP5i4vO","Fiorella","Espontânea Saudade - Ao Vivo","Sony Music Entertainment",199,-1,1,"1233136"
200,"spotify:track:2655xYZ347fG2N6OjkoMQ8","Jorge & Mateus","Logo Eu","Som Livre",95,177,12,"1224893"
