rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
179,"spotify:track:4fB85IhVASxXMWgoke5WVJ","Alok","Alive (It Feels Like)","CONTROVERSIA",57,167,36,"744297"
180,"spotify:track:2QCwoYDn4DRfjs4NhW2KpO","João Bosco e Gabriel, Humberto & Ronaldo","Alô Ex-Amor - Ao Vivo","Som Livre",14,163,47,"739578"
181,"spotify:track:7HYdckQd1guaSYVwMQ3SFL","LUDMILLA, Gloria Groove","Lud Session #2: Modo Avião / A Tua Voz / 700 Por Hora / Radar / A Música Mais Triste do Ano","WM Brazil",181,-1,1,"737167"
182,"spotify:track:7J3QMuDCSv56jRSiD9jFBF","Eric Land, Xand Avião","Cidade Inteira","Potencia Music",6,135,54,"731291"
183,"spotify:track:2p04GXqx4j9sggMTFJpEBa","Mc Rennan, DJ Braga Oficial","Cai de vagarinho até embaixo","MR10 PRODUTORA",31,155,21,"730166"
184,"spotify:track:7bukHRNgGLRySTJEVvLoIR","Henrique & Juliano","Briga Feia (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",22,162,84,"727199"
185,"spotify:track:0T4xOQeKlZ1s6YdD6UIZp8","Tarcísio do Acordeon","Meu Sonho","Sua Música",178,190,5,"717492"
186,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",186,-1,2,"717303"
187,"spotify:track:2BRGOqLBHFJclDM6PB2dnd","Marília Mendonça","Deprê","Som Livre",55,169,33,"715027"
188,"spotify:track:4saklk6nie3yiGePpBwUoc","BTS","Dynamite","BIGHIT MUSIC",17,143,48,"713528"
189,"spotify:track:1w5GF97jRe8bnNKcBPYPyf","Zé Vaqueiro","Meu Mel","Sony Music Entertainment",143,154,23,"701231"
190,"spotify:track:7h8osXb4nNo72fzOf1P1yF","Tarcísio do Acordeon","Proteção de Tela","Sua Música",190,-1,1,"697665"
191,"spotify:track:2LOIoeI16A8jjKubPKoCSa","ANAVITÓRIA, Rita Lee","Amarelo, azul e branco","F/SIMAS",43,178,21,"697156"
192,"spotify:track:3S2iI46NmKyZsoxs2NByIP","Tarcísio do Acordeon, Vitor Fernandes","Nêga","Sua Música",27,191,40,"695385"
193,"spotify:track:0e6NlGJxYlHvAN8SKxad7N","DJ Ivis, Tarcísio do Acordeon","Esquema Preferido","DJ Ivis",1,59,27,"694933"
194,"spotify:track:5UzYxNykf211orBpLtvOQm","Márcia Fellipe, Tarcísio do Acordeon","Adeus Bye Bye","Marcia Fellipe",186,186,2,"694702"
195,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",65,182,98,"693865"
196,"spotify:track:4zsiMjB0794HztyqUkD3Zi","Dilsinho, Henrique & Juliano","Sogra - Ao Vivo","Sony Music Entertainment",6,175,59,"690280"
197,"spotify:track:4XkrlDVc8UQUvsyRsxvU0M","Normani, Cardi B","Wild Side (feat. Cardi B)","RCA Records Label",197,-1,1,"687652"
198,"spotify:track:2AzBHIVlSYb0fx8zHWQIgl","IZA","Gueto","WM Brazil",51,-1,6,"686560"
199,"spotify:track:1tYJnXtKLoWVIL4lZOouQG","Tayrone, Marília Mendonça","Cê Tá Preparada - Ao Vivo","Universal Music Ltda.",199,-1,1,"682273"
200,"spotify:track:7uXQAiHezf6VR7txWkS86Q","Mc Kevin, Djay W","Cavalo de Tróia","GR6 Music",61,180,11,"681197"
