rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
165,"spotify:track:2LEV3lTRxKqLBfmt5BWkLj","Gusttavo Lima","Não Pega Ninguém Ainda (Ao Vivo)","Sony Music Entertainment",19,191,24,"898466"
166,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",121,151,43,"897684"
167,"spotify:track:4can6ssapSsRCEbZZfYL8K","Filipe Ret, Caio Luccas, BIN, BUDAH, Borges, Marina Sena, Teto, Luiz Lins, Pineapple StormTv","Poesia Acústica #12 Pra Sempre","Pineapple StormTV",24,135,38,"891810"
168,"spotify:track:4grGI2vFnknrfmHT1JOVFU","George Henrique & Rodrigo, Gusttavo Lima","Tesão Da Madrugada - Ao Vivo","World Show Produções",41,197,40,"886176"
169,"spotify:track:2gkKA2pRAsMzbiGPo9gxsc","Clayton & Romário, Jorge & Mateus","Água Nos Zói - Ao Vivo","Virgin Music Label And Artist Services (S&D)",35,185,57,"884272"
170,"spotify:track:2rtsT3CefzKc05JdAm8aQ5","João Gomes, L7NNON","Digo ou Não Digo - Ao Vivo","JG Shows",170,177,4,"882523"
171,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",27,166,145,"878135"
172,"spotify:track:2xebCnKCjYWBhJ4Ai8hO5E","Mc Davi, Mc Kevin, Mc Don Juan, MC Hariel, MC Marks, MC G15, Mc Phe Cachorrera, Gaab, MC Menor da VG, MC Ryan SP, MC Kapela, Perera DJ, Veiga no Beat","Set dos Casados","GR6 Music",22,162,58,"875826"
173,"spotify:track:75fCsUnTiDelE4HMd06t4O","Mc Pepeu, DJ Swat, Doug Hits","Gostosinho Tu Cai","Doug Filmes",19,176,30,"872319"
174,"spotify:track:5HFvMPiNjclAq8DbEAPWMw","Gilsons","Várias Queixas","Xirê",162,-1,13,"867769"
175,"spotify:track:1a5LfJGq0vuCWQ9Mme0Ac7","Maria Marçal","Deserto (Ao Vivo)","MK Network",149,149,6,"867439"
176,"spotify:track:7GvJL7IG958R87MphADwR6","KayBlack, Wall Hein, AMUSIK","Maturidade","Elenko Music",176,182,5,"861688"
177,"spotify:track:6m84TzSTM5nbwZxIxkYHz6","Jorge & Mateus","Namorando Com Saudade","Som Livre",39,-1,68,"860359"
178,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",173,173,11,"858580"
179,"spotify:track:37aYm4KlP3ZG78NrFFAT9O","MC JottaPê, Mc Gw, MC Levin, Bernax, DJ RD, Flow Key","Bota Em Você Machuca (feat. Flow Key, Bernax e DJ RD)","WM Brazil",160,160,3,"856712"
180,"spotify:track:32VQZLCxicDl0Up6hHxCsm","George Henrique & Rodrigo","Cuida da Sua Vida","George Henrique e Rodrigo",136,136,2,"855071"
181,"spotify:track:0ssgd2ZvDawP0KHGfBYRpv","Filipe Ret, Caio Luccas, Dallass","Good Vibe","Som Livre",67,159,22,"854784"
182,"spotify:track:3YvE7uo4ffseBoJPh8IhHp","Marília Mendonça, Maiara & Maraisa","Presepada","Som Livre",3,141,53,"852013"
183,"spotify:track:6kNZdlmjH4BQnSUfHeJIuc","Dj GBR, Mc IG, MC Ryan SP, MC Marks, Mc Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP, Makalo","Let's Go 3 (feat. MC Marks, Mc Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP & Makalo)","Sony Music Entertainment",163,163,3,"847605"
184,"spotify:track:2kJRlOyrxsy7Ot3c5TZ8Q6","João Gomes","Meu Pedaço de Pecado","JG Shows",1,-1,74,"836341"
185,"spotify:track:5jQI2r1RdgtuT8S3iG8zFC","Taylor Swift","Lavender Haze","Taylor Swift",28,111,4,"832992"
186,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",2,181,148,"831132"
187,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",8,169,69,"830196"
188,"spotify:track:4LiVUPK4lUqO8yrRw9wOiu","Mc Poze do Rodo, DJ Nemo NTR, Felipe Rosa","Talvez","Mainstreet Records",188,-1,1,"826848"
189,"spotify:track:47hq41nKOHxO5DIxiTSsQi","Murilo Huff, Cristiano","Deus e o Mundo - Ao Vivo","M Show",189,-1,1,"823843"
190,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",50,178,11,"821418"
191,"spotify:track:7dH7wklD8mfSt2Iu0jeh32","Ferrugem, IZA","Me Perdoa","WM Brazil",171,171,5,"816443"
192,"spotify:track:0in6Rc29qdyOkhKyYw4A84","Di Propósito","Manda Áudio","Sony Music Entertainment",53,-1,72,"816201"
193,"spotify:track:5X4PNc9g7KIQSRk4crioOO","Mc Poze do Rodo, MC Cabelinho, Bielzin, Ajaxx","Pesadão","Mainstreet Records",193,-1,1,"815927"
194,"spotify:track:3tpfnn4QoKrkzWW20UKili","Mc Poze do Rodo, Orochi, Raffé, Ajaxx, DJ Nemo NTR","Tropa do Mantém","Mainstreet Records",194,-1,1,"813270"
195,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",142,158,13,"811396"
196,"spotify:track:1N19UVD4GRBFT6UrDaX6rk","Turma do Pagode, Grupo Menos É Mais","Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo)","Sony Music Entertainment",125,-1,19,"805215"
197,"spotify:track:2s8kT1fuBVjxept8bH68Sw","MC Hariel, Mc IG, MC Marks, MC Joãozinho VT, MC Ryan SP, MC Neguinho do Kaxeta, Mc Kanhoto, Mc Don Juan, DJ BOY, Matheuszin DJ","SET MK 2","GR6 Music",96,188,24,"802487"
198,"spotify:track:48a10s0prwFVvEbGWdVhi7","DJ Jonatas Felipe, DogBeat","Mega do Akon","New Music",198,-1,1,"797326"
199,"spotify:track:3CIyK1V4JEJkg02E4EJnDl","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",39,186,55,"796623"
200,"spotify:track:053zWWZDziDJd3U94x8RuP","Marília Mendonça, Maiara & Maraisa","Todo Mundo Menos Você","Som Livre",2,152,57,"795656"
