rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
163,spotify:track:7JGgQybZWLS1lwvnLvajVp,Ícaro e Gilmar,Se Ame Primeiro - Ao Vivo,NA Records,97,97,11,1185521,175015
164,spotify:track:4ASA1PZyWGbuc4d9N8OAcF,"Gustavo Mioto, Mari Fernandez",Eu Gosto Assim - Ao Vivo,Universal Music Ltda.,1,131,71,1185442,148800
165,spotify:track:5aqwwgL4XOv2YJYwLiqKOZ,Maiara & Maraisa,A Culpa É Nossa - Ao Vivo,Som Livre,8,158,58,1184501,165000
166,spotify:track:0EMf4CzvPd1z50iqRbmLfl,Maria Marçal,Deixa,MK Music,136,193,17,1178393,248811
167,spotify:track:6xRDvureEBwHgwAYDufbJL,"Eric Land, Tarcísio do Acordeon",Chorei na Vaquejada,Eric Land,15,147,36,1177606,157170
168,spotify:track:2Vl7x4BkNhhJkEmQQMcV0V,Mc Jacaré,Toma Tapa,A Chave,27,180,54,1167993,122994
169,spotify:track:63pqRg5cXIIqOa0o2X5RBZ,Lauana Prado,Cds e Livros / Preciso Te Encontrar / Fui Fiel - Ao Vivo,Universal Music Ltda.,169,170,4,1166972,241343
170,spotify:track:5btDKzAsFh975NSWxwBHRc,Felipe Amorim,Coisas Que Eu Sei,One Play,44,179,41,1165564,192240
171,spotify:track:2U3yLPZDPL5xcbuLf9bz50,"Marcos & Belutti, Matheus Fernandes",Casal De Solteiro - Ao Vivo,Virgin Music Label And Artist Services (S&D),111,148,6,1157289,141083
172,spotify:track:2exu569k07hUulN9CoPnMH,Luísa Sonza,Campo De Morango,Sony Music Entertainment,14,-1,20,1156565,76248
173,spotify:track:6eNRGL6Nkdg7RhJtmbcl0j,"Mc Tato, DJ Ak beats",Luz do Luar,RF PRODUTORA,7,183,57,1156177,184615
174,spotify:track:5Htol3nnPzphX76oORiNHb,"Léo Santana, NATTAN",Golzinho Vermelho - Ao Vivo,Universal Music Ltda.,174,194,3,1151086,155050
175,spotify:track:0GEagb54APuGgr0aKeJbAp,"MC Rick, MC PH, GORDÃO DO PC",Ela Não Presta,GR6 Music,116,153,11,1148311,166153
176,spotify:track:2pRjaIcGc9LOmu7x9XMswA,"Diego & Victor Hugo, Henrique & Juliano",Calafrio (feat. Henrique & Juliano) - Ao Vivo | Bônus Track,Sony Music Entertainment,66,155,14,1144618,192156
177,spotify:track:34eKejr8wd69fFpL38IIfv,"Valesca Mayssa, Todah Music",Eu Sou Teu Pai - Ao Vivo,Todah Music,171,188,5,1137366,376035
178,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,67,-1,16,1129758,233653
179,spotify:track:6Gn8SHd3RIWjOermcidCJk,"Dj Lc, DJ JOAO DA INESTAN, Mc Pretchako, MC Saci, Complexo dos Hits",A Internet É Toxica,Complexo dos Hits,165,172,12,1128666,161884
180,spotify:track:7bz3kEKKtEONtzxB6jrnb5,"Mc Don Juan, Mc Kako, DJ BOY, Gabb MC, MC Joãozinho VT, MC Marks, MC Vine7, Mc Robs",Banco do Carona,WM Brazil,78,150,33,1125155,450410
181,spotify:track:5r9CZJMoMmxio2AnJdxuDS,"Grupo Menos É Mais, Di Propósito, Vou Zuar",Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,Som Livre,21,165,189,1124779,521088
182,spotify:track:006pMMCuRo2TFjh8sNGSov,Charlie Brown Jr.,"Dias De Luta, Dias De Gloria",EMI Brazil,120,-1,38,1123430,145466
183,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,183,-1,10,1121326,253920
184,spotify:track:5vabqXh1mzxCvixnNL9oC2,Gusttavo Lima,Não Posso Falar - Ao Vivo,Sony Music Entertainment,95,95,2,1121140,156143
185,spotify:track:5DlrNzF7YmK2dZBjfr0qZ2,"Azevedo, MC Cabelinho, Dallass, Skinny Beats",De Marola,Virgin Music Label And Artist Services (S&D),157,178,9,1117620,169411
186,spotify:track:6kNZdlmjH4BQnSUfHeJIuc,"Dj GBR, Mc IG, MC Ryan SP, MC Marks, Mc Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP, Makalo","Let's Go 3 (feat. MC Marks, Mc Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP & Makalo)",Sony Music Entertainment,81,184,65,1117484,508586
187,spotify:track:1jHgfC8T5KxUyC5Ldw6lk9,Léo Santana,Zona De Perigo,Universal Music Ltda.,1,-1,33,1114913,142151
188,spotify:track:7eZE5ob4uWJkAZYQyAIFdP,"DJ Idk, Mc Gw, Mc Delux, VYRUS",Magrão Supremo,Vyrus Records,159,176,7,1114283,206769
189,spotify:track:1a5LfJGq0vuCWQ9Mme0Ac7,Maria Marçal,Deserto (Ao Vivo),MK Network,85,-1,64,1111054,268000
190,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,Warner Records,48,-1,7,1108935,216880
191,spotify:track:5TtTijiNYtFc6ktQARjY30,"KayBlack, Wall Hein",Preferida,WM Brazil,13,186,43,1106022,130375
192,spotify:track:6Tp4LCJ5r5IJaEf8lnlPfG,Henrique & Juliano,De Trás Pra Frente (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",17,-1,67,1104851,163089
193,spotify:track:6bTdZ7xfKp3NqqADJ8HLyj,"Matuê, WIU, Teto",Vampiro,Sony Music Entertainment,1,192,93,1103793,250434
194,spotify:track:6wG6NVlhn7T4z8Jg84tvqN,"Paulo e Nathan, Israel & Rodolffo",Resolve seus B.O - Ao Vivo,Sony Music Entertainment,194,-1,1,1099684,168768
195,spotify:track:0llpifaw5Kle6wQxrdUy5p,"DJ JV DO SG, Mc Rodrigo do CN, DJ WV Oficial, Mc Dudu Sk",Noite Dos Perdidos,Tropa do Serrão,126,-1,8,1098084,156525
196,spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,The Weeknd/Lyric,6,195,74,1095636,230453
197,spotify:track:5WGTBzRLbjj0Sm3Br8X1rI,"Mc Paiva ZS, Gabb MC, Dj Aladin GDB, Love Funk",Bandido Não Dança,Love Funk,32,182,53,1094602,126461
198,spotify:track:0oZrvoCYEbKGCsU7cQqNnw,"Yago Oproprio, Rô Rosa, Skeeter Beats",Imprevisto,Som Livre,32,189,63,1091633,139703
199,spotify:track:3qmhtqI0Il8gjt6YeMIGH6,Bruno & Marrone,Fantasma da Saudade - Ao Vivo,Worldshow Promoções e Eventos,199,-1,1,1089789,141959
200,spotify:track:3nI0piSOxAik2RCpHGloB7,Charlie Brown Jr.,Só Os Loucos Sabem,Best,156,-1,12,1088658,210493
